ACCELEROMETER X ,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude,LOCATION Altitude-google,LOCATION Altitude-atmospheric pressure,LOCATION Speed,LOCATION Accuracy,LOCATION ORIENTATION,Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.4971,-14.5823,-0.7543,-0.6637,-9.4487,-2.5399,1.602,-6.0347,3.9049,1.5372,-0.674,0.1006,2.0,18.13,40.94,4.39,80.1,74.47,165.36,0.0,1016.68,66.249,50.38836,-4.144259,79.0,NaN,,3.46,11.0,82.4,10 / 17,"$GPGSV,2,2,08,15,03,271,16,28,09,142,20,30,69,120,28,21,01,337,*73::$GPGGA,195806,5023.302139,N,00408.657017,W,2,07,1.3,31.0,M,47.0,M,,*64::$GPVTG,69.0,T,69.0,M,1.9,N,3.5,K,D*28::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195806,A,5023.302139,N,00408.657017,W,1.9,69.0,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.5,1.3,0.8*38",376016,2019-08-30 20:58:06:875
0.2838,-3.6742,-0.1579,-1.1571,-8.639,-4.4944,1.2841,4.0057,4.2597,-0.2508,1.7303,0.0972,2.0,14.57,40.56,-9.4,47.03,70.51,157.53,0.0,1016.92,61.116,50.38835,-4.144241,79.0,NaN,,3.13,11.0,84.2,10 / 17,"$GPGSV,2,2,08,15,03,271,16,28,09,142,19,30,69,120,24,21,01,337,*75::$GPGGA,195807,5023.301697,N,00408.655550,W,2,07,1.1,32.0,M,47.0,M,,*60::$GPVTG,82.4,T,82.4,M,1.9,N,3.5,K,D*28::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195807,A,5023.301697,N,00408.655550,W,1.9,82.4,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.3,1.1,0.8*3C",377017,2019-08-30 20:58:07:876
2.0991,-12.9726,3.2495,0.2039,-9.8044,-0.0534,-2.5448,-3.7669,-3.3871,-2.5631,0.3757,0.8474,2.0,11.89,39.73,-19.25,247.07,79.95,-17.63,0.0,1016.81,53.974,50.38834,-4.144222,80.0,NaN,,2.56,11.0,91.5,10 / 17,"$GPGSV,2,2,08,15,03,271,16,28,09,142,19,30,69,120,24,21,01,337,*75::$GPGGA,195808,5023.301185,N,00408.654461,W,2,07,1.1,32.0,M,47.0,M,,*69::$GPVTG,84.2,T,84.2,M,1.7,N,3.1,K,D*22::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195808,A,5023.301185,N,00408.654461,W,1.7,84.2,300819,4.8,W,D*26::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.3,1.1,0.8*3C",378015,2019-08-30 20:58:08:874
-2.6834,-11.0078,-2.5768,0.1612,-9.6525,1.7246,-0.8848,0.1602,-0.5717,1.0029,-0.632,-0.4397,2.0,18.14,40.23,-11.89,260.91,79.83,-5.34,0.0,1016.83,59.689,50.38835,-4.144191,81.0,NaN,,4.43,11.0,74.4,10 / 17,"$GPGSV,2,2,08,15,03,271,16,28,09,142,19,30,69,120,25,21,01,337,*74::$GPGGA,195809,5023.300416,N,00408.653337,W,2,07,1.1,33.0,M,47.0,M,,*64::$GPVTG,91.5,T,91.5,M,1.4,N,2.6,K,D*27::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195809,A,5023.300416,N,00408.653337,W,1.4,91.5,300819,4.8,W,D*2A::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.3,1.1,0.8*3C",379015,2019-08-30 20:58:09:874
-0.1818,-7.7757,0.6995,0.0437,-9.8004,0.3475,-1.9736,1.4125,-0.1439,0.8586,-0.9127,0.3841,2.0,17.95,42.03,-0.56,278.7,87.95,-7.17,0.0,1016.78,67.503,50.388355,-4.14419,80.0,NaN,,4.28,11.0,70.2,10 / 17,"$GPGSV,2,2,08,15,03,271,16,28,09,142,19,30,69,120,29,21,01,337,*78::$GPGGA,195810,5023.300995,N,00408.651468,W,2,07,1.4,34.0,M,47.0,M,,*67::$GPVTG,74.4,T,74.4,M,2.4,N,4.4,K,D*20::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195810,A,5023.300995,N,00408.651468,W,2.4,74.4,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.7,1.4,0.9*3C",380016,2019-08-30 20:58:10:875
0.7415,-16.0866,2.9948,-0.538,-9.4259,-2.6522,4.6397,-2.997,7.793,2.8977,-1.5842,-0.5693,2.0,20.34,41.25,5.59,55.21,65.08,174.6,0.0,1016.67,61.004,50.38835,-4.144176,80.0,NaN,,4.1,11.0,78.5,9 / 17,"$GPGSV,2,2,08,15,03,271,16,30,69,120,32,21,01,337,,28,09,142,*7A::$GPGGA,195811,5023.301387,N,00408.651429,W,2,06,1.4,33.0,M,47.0,M,,*6D::$GPVTG,70.2,T,70.2,M,2.3,N,4.3,K,D*20::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195811,A,5023.301387,N,00408.651429,W,2.3,70.2,300819,4.8,W,D*2B::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,1.7,1.4,0.9*36",381016,2019-08-30 20:58:11:875
1.6084,-2.8953,-1.7076,0.3794,-8.8785,-4.1471,-0.604,-0.3415,-8.1888,0.6323,0.0324,-0.8065,2.0,15.26,41.55,-3.58,32.37,64.33,173.19,0.0,1016.85,61.806,50.38836,-4.144161,79.0,NaN,,3.96,11.0,69.5,9 / 17,"$GPGSV,2,2,08,15,03,271,14,30,69,120,34,21,01,337,,28,09,142,*7E::$GPGGA,195812,5023.301079,N,00408.650579,W,2,06,1.9,33.0,M,47.0,M,,*64::$GPVTG,78.5,T,78.5,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195812,A,5023.301079,N,00408.650579,W,2.2,78.5,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,2.1,1.9,1.0*36",382016,2019-08-30 20:58:12:875
0.7896,-7.3831,2.2767,0.025,-9.6243,-1.8824,3.8515,-5.3374,5.3999,-2.1535,-0.1974,0.563,2.0,12.45,41.53,-15.45,27.22,78.93,-179.24,0.0,1016.86,53.056,50.388363,-4.144143,79.0,NaN,,4.1,11.0,69.9,9 / 17,"$GPGSV,2,2,08,15,03,271,14,30,69,120,34,21,01,337,,28,09,142,*7E::$GPGGA,195813,5023.301742,N,00408.649674,W,2,06,1.5,32.0,M,47.0,M,,*61::$GPVTG,69.5,T,69.5,M,2.1,N,4.0,K,D*21::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195813,A,5023.301742,N,00408.649674,W,2.1,69.5,300819,4.8,W,D*2A::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,1.7,1.5,0.9*37",383015,2019-08-30 20:58:13:874
-4.0482,-13.6846,-3.3502,0.6444,-9.6497,1.6245,-2.4599,-1.0678,-3.0589,-1.1422,-0.4746,0.2089,2.0,14.27,40.02,-18.19,257.78,79.73,-21.64,0.0,1016.8,64.108,50.38838,-4.144126,78.0,NaN,,4.32,11.0,69.5,9 / 17,"$GPGSV,2,2,08,15,03,271,14,30,69,120,33,21,01,337,,28,09,142,*79::$GPGGA,195814,5023.301838,N,00408.648595,W,2,06,1.6,32.0,M,47.0,M,,*6A::$GPVTG,69.9,T,69.9,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195814,A,5023.301838,N,00408.648595,W,2.2,69.9,300819,4.8,W,D*2D::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,1.9,1.6,0.9*3A",384015,2019-08-30 20:58:14:874
-0.5534,-9.1318,1.3439,-0.2018,-9.7757,0.7515,-0.3327,0.5302,0.7105,0.6683,0.0294,-0.3079,2.0,17.89,41.78,-6.45,133.77,87.84,114.32,0.0,1016.83,67.171,50.388386,-4.144111,78.0,NaN,,4.61,11.0,70.0,9 / 17,"$GPGSV,2,2,08,15,03,271,14,30,69,120,33,21,01,337,,28,09,142,*79::$GPGGA,195815,5023.302731,N,00408.647582,W,2,06,1.6,31.0,M,47.0,M,,*64::$GPVTG,69.5,T,69.5,M,2.3,N,4.3,K,D*20::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195815,A,5023.302731,N,00408.647582,W,2.3,69.5,300819,4.8,W,D*2D::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,1.9,1.6,0.9*3A",385016,2019-08-30 20:58:15:875
2.0797,-10.223,2.73,-0.8251,-9.725,-0.9565,4.8698,1.83,4.2235,1.2947,-1.7926,-1.1511,2.0,21.8,40.97,6.16,107.97,77.21,154.08,0.0,1016.68,59.128,50.38838,-4.144106,77.0,NaN,,3.89,11.0,71.4,10 / 17,"$GPGSV,2,2,08,15,03,271,14,28,09,142,23,30,69,120,33,21,01,337,*78::$GPGGA,195816,5023.303189,N,00408.646685,W,2,07,1.4,31.0,M,47.0,M,,*65::$GPVTG,70.0,T,70.0,M,2.5,N,4.6,K,D*23::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195816,A,5023.303189,N,00408.646685,W,2.5,70.0,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.7,1.4,0.9*3C",386015,2019-08-30 20:58:16:874
-5.3433,-17.4509,-10.554,-0.5149,-8.751,-4.396,0.708,3.3681,0.2686,2.1573,0.1435,-0.3456,2.0,18.66,41.47,1.83,51.62,63.17,173.32,0.0,1016.89,61.775,50.388386,-4.144078,78.0,NaN,,4.9,11.0,73.7,10 / 17,"$GPGSV,2,2,08,15,03,271,14,28,09,142,22,30,69,120,27,21,01,337,*7C::$GPGGA,195817,5023.302855,N,00408.646355,W,2,07,1.4,30.0,M,47.0,M,,*64::$GPVTG,71.4,T,71.4,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195817,A,5023.302855,N,00408.646355,W,2.1,71.4,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.7,1.4,0.9*3C",387015,2019-08-30 20:58:17:874
-0.8195,-9.9523,0.4848,-1.2313,-9.2198,-3.1063,-1.3938,-1.7413,1.9059,-1.6371,1.591,1.3116,2.0,13.29,40.65,-14.09,38.47,70.08,158.38,0.0,1016.88,61.86,50.388393,-4.144069,77.0,NaN,,4.1,10.0,67.4,9 / 17,"$GPGSV,2,2,08,15,03,271,14,30,69,120,26,21,01,337,,28,09,142,*7D::$GPGGA,195818,5023.302939,N,00408.644652,W,2,06,1.7,31.0,M,47.0,M,,*63::$GPVTG,73.7,T,73.7,M,2.6,N,4.9,K,D*2F::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195818,A,5023.302939,N,00408.644652,W,2.6,73.7,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,1.9,1.7,1.0*33",388015,2019-08-30 20:58:18:874
-0.2383,-12.8881,0.0183,-0.2033,-9.7849,-0.6204,-1.9677,-2.7777,-0.5206,-2.6864,0.1457,0.9583,2.0,14.5,40.39,-16.08,249.41,82.22,-6.17,0.0,1016.78,53.709,50.388386,-4.14406,77.0,NaN,,3.71,10.0,74.8,10 / 17,"$GPGSV,2,2,08,15,03,271,14,28,09,142,23,30,69,120,26,21,01,337,*7C::$GPGGA,195819,5023.303473,N,00408.644147,W,2,07,1.6,30.0,M,47.0,M,,*62::$GPVTG,67.4,T,67.4,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195819,A,5023.303473,N,00408.644147,W,2.2,67.4,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.8,1.6,0.9*31",389016,2019-08-30 20:58:19:875
-1.2207,-9.753,-0.8582,-0.2492,-9.7642,0.8769,-1.3881,0.386,0.4386,1.1003,-0.5056,-0.3763,2.0,19.49,41.45,-6.57,145.7,86.18,99.65,0.0,1016.8,65.876,50.38839,-4.144047,77.0,NaN,,3.71,10.0,85.2,9 / 17,"$GPGSV,2,2,08,15,03,271,14,30,69,120,30,21,01,337,,28,09,142,*7A::$GPGGA,195820,5023.303145,N,00408.643627,W,2,06,1.7,30.0,M,47.0,M,,*6E::$GPVTG,74.8,T,74.8,M,2.0,N,3.7,K,D*20::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195820,A,5023.303145,N,00408.643627,W,2.0,74.8,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,1.9,1.7,1.0*33",390015,2019-08-30 20:58:20:874
3.4704,-4.8167,2.2984,-0.6447,-9.6653,-1.5286,0.3824,-8.4372,2.7584,1.2173,-3.4851,-0.3565,2.0,20.28,41.46,5.51,110.98,80.26,157.13,0.0,1016.69,64.171,50.388405,-4.144045,78.0,NaN,,3.2,10.0,71.7,10 / 17,"$GPGSV,2,2,08,15,03,271,14,30,69,120,30,21,01,337,,28,09,142,*7A::$GPGGA,195821,5023.303279,N,00408.642794,W,2,06,1.7,30.0,M,47.0,M,,*6B::$GPVTG,85.2,T,85.2,M,2.0,N,3.7,K,D*20::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195821,A,5023.303279,N,00408.642794,W,2.0,85.2,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,1.9,1.7,1.0*33",391015,2019-08-30 20:58:21:874
-0.1981,-7.1381,-2.5853,-1.7377,-8.4536,-4.657,3.5621,-0.9947,3.9551,-1.176,1.163,0.1469,2.0,15.75,40.88,-9.88,50.43,69.11,151.09,0.0,1016.86,60.06,50.388405,-4.144035,79.0,NaN,,2.59,10.0,73.3,10 / 17,"$GPGSV,2,2,08,15,03,271,14,28,09,142,28,30,69,120,33,21,01,337,*73::$GPGGA,195822,5023.304299,N,00408.642681,W,2,07,1.4,31.0,M,47.0,M,,*67::$GPVTG,71.7,T,71.7,M,1.7,N,3.2,K,D*21::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195822,A,5023.304299,N,00408.642681,W,1.7,71.7,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.7,1.4,0.9*3C",392015,2019-08-30 20:58:22:874
-0.5437,-10.6244,-0.3155,-0.4499,-9.7895,0.3666,0.03,-0.1875,0.1937,-0.2697,-0.3204,-0.0482,2.0,18.19,41.75,-9.14,191.83,86.13,53.29,0.0,1016.77,67.046,50.38841,-4.144033,79.0,NaN,,2.16,10.0,73.2,10 / 17,"$GPGSV,2,2,08,15,03,271,14,28,09,142,28,30,69,120,32,21,01,337,*72::$GPGGA,195823,5023.304281,N,00408.642099,W,2,07,1.6,32.0,M,47.0,M,,*61::$GPVTG,73.3,T,73.3,M,1.4,N,2.6,K,D*27::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195823,A,5023.304281,N,00408.642099,W,1.4,73.3,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.8,1.6,0.9*31",393015,2019-08-30 20:58:23:874
-2.2462,-7.3238,-3.8331,-1.8303,-8.4743,-4.5833,-0.358,0.5477,0.6498,0.0577,0.195,0.1995,2.0,18.15,42.64,2.45,48.23,59.78,158.23,0.0,1016.74,59.207,50.388416,-4.144034,78.0,NaN,,2.16,9.0,70.0,10 / 17,"$GPGSV,2,2,08,15,03,271,14,28,09,142,30,30,69,120,33,21,01,337,*7A::$GPGGA,195824,5023.304532,N,00408.641990,W,2,07,1.6,32.0,M,47.0,M,,*6A::$GPVTG,73.2,T,73.2,M,1.2,N,2.2,K,D*25::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195824,A,5023.304532,N,00408.641990,W,1.2,73.2,300819,4.8,W,D*2F::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.8,1.6,0.9*31",394015,2019-08-30 20:58:24:874
-2.4636,-9.688,-0.3059,-2.0478,-9.5894,-0.1412,-0.2882,0.1296,0.2522,0.0771,-0.6216,-0.2103,2.0,18.85,40.96,-11.9,124.56,77.92,93.94,0.0,1016.73,65.986,50.388416,-4.144034,78.0,NaN,,2.16,9.0,70.0,10 / 17,"$GPGSV,2,2,08,15,03,271,14,28,09,142,26,30,69,120,35,21,01,337,*7B::$GPGGA,195825,5023.304939,N,00408.642033,W,2,07,1.4,31.0,M,47.0,M,,*6E::$GPVTG,70.0,T,70.0,M,1.2,N,2.2,K,D*25::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195825,A,5023.304939,N,00408.642033,W,1.2,70.0,300819,4.8,W,D*2B::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.7,1.4,0.9*3C",395015,2019-08-30 20:58:25:874
-2.7196,-8.3293,-3.2132,-2.7262,-8.6607,-3.7054,-0.0934,0.3921,0.6491,0.015,0.728,1.1012,2.0,10.67,43.85,-7.56,37.15,67.96,150.08,0.0,1016.86,55.463,50.388416,-4.144027,78.0,NaN,,0.0,9.0,,10 / 17,"$GPGSV,2,2,08,15,03,271,14,28,09,142,27,30,69,120,36,21,01,337,*79::$GPGGA,195826,5023.305021,N,00408.641795,W,2,07,1.4,31.0,M,47.0,M,,*64::$GPVTG,60.4,T,60.4,M,0.7,N,1.3,K,D*23::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195826,A,5023.305021,N,00408.641795,W,0.7,60.4,300819,4.8,W,D*20::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.7,1.4,0.9*3C",396016,2019-08-30 20:58:26:875
-2.962,-10.045,1.0167,-2.1007,-9.5398,0.8657,-1.4913,-0.7571,0.2983,0.4085,-0.3424,-0.1705,2.0,25.12,37.92,-4.89,173.85,75.71,82.39,0.0,1016.76,60.451,50.388424,-4.144018,79.0,NaN,,1.51,9.0,45.7,9 / 17,"$GPGSV,2,2,08,15,03,271,16,30,69,120,33,21,01,337,,28,09,142,*7B::$GPGGA,195827,5023.305086,N,00408.641634,W,2,06,1.2,31.0,M,47.0,M,,*65::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195827,A,5023.305086,N,00408.641634,W,0.0,,300819,4.8,W,D*3D::$GPGSA,A,3,05,07,09,13,15,30,,,,,,,1.4,1.2,0.8*32",397016,2019-08-30 20:58:27:875
-3.2798,-12.24,-4.957,-2.3127,-8.4082,-4.486,-1.7361,-3.4241,-1.8738,-0.0457,0.4811,0.0538,2.0,25.8,38.02,6.19,76.82,59.03,152.73,0.0,1016.82,62.127,50.388428,-4.144002,80.0,NaN,,3.1,9.0,70.9,10 / 17,"$GPGSV,2,2,08,15,03,271,16,28,09,142,31,30,69,120,34,21,01,337,*7E::$GPGGA,195828,5023.305412,N,00408.641078,W,2,07,1.4,32.0,M,47.0,M,,*69::$GPVTG,45.7,T,45.7,M,0.8,N,1.5,K,D*2A::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195828,A,5023.305412,N,00408.641078,W,0.8,45.7,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.7,1.4,0.9*3C",398015,2019-08-30 20:58:28:874
-1.1759,-6.8641,-1.2733,-2.4937,-8.1597,-4.8343,1.689,1.3521,3.9197,-0.5053,1.4005,0.5966,2.0,21.74,39.76,-1.72,53.27,56.31,152.71,0.0,1016.87,61.996,50.388424,-4.143983,80.0,NaN,,3.42,9.0,93.5,10 / 17,"$GPGSV,2,2,08,15,03,271,16,28,09,142,26,30,69,120,33,21,01,337,*7F::$GPGGA,195829,5023.305679,N,00408.640114,W,2,07,1.6,33.0,M,47.0,M,,*6E::$GPVTG,70.9,T,70.9,M,1.7,N,3.1,K,D*22::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195829,A,5023.305679,N,00408.640114,W,1.7,70.9,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.8,1.6,0.9*31",399015,2019-08-30 20:58:29:874
-5.7318,-1.4812,5.2743,-7.6784,0.9721,6.0223,-1.6175,-3.9907,5.5247,-1.8607,-1.8847,4.1132,2.0,39.73,5.4,-18.06,315.23,2.76,62.03,5.0,1016.72,52.257,50.388416,-4.143953,81.0,NaN,,3.38,9.0,100.6,10 / 17,"$GPGSV,2,2,08,15,03,271,16,28,09,142,27,30,69,120,35,21,01,337,*78::$GPGGA,195830,5023.305509,N,00408.639006,W,2,07,1.4,33.0,M,47.0,M,,*6C::$GPVTG,93.5,T,93.5,M,1.8,N,3.4,K,D*28::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195830,A,5023.305509,N,00408.639006,W,1.8,93.5,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.7,1.4,0.9*3C",400015,2019-08-30 20:58:30:874
-1.6002,-0.3909,9.559,1.3739,0.7141,9.6836,-1.1262,-1.2359,-2.2135,-1.1961,0.3317,-2.2289,2.0,-14.68,4.48,-44.09,49.85,-4.18,-8.08,5.0,1016.74,39.078,50.388412,-4.143911,82.0,NaN,,4.43,3.0,91.5,10 / 17,"$GPGSV,2,2,08,15,03,271,20,28,09,142,27,30,69,120,38,21,01,337,*70::$GPGGA,195832,5023.304744,N,00408.634676,W,2,07,1.1,35.0,M,47.0,M,,*6B::$GPVTG,91.5,T,91.5,M,2.4,N,4.4,K,D*20::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195832,A,5023.304744,N,00408.634676,W,2.4,91.5,300819,4.8,W,D*20::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.3,1.1,0.8*3C",401016,2019-08-30 20:58:31:875
0.1039,0.8647,9.7703,-3.4995,3.1643,8.5971,3.484,-2.0521,1.0968,0.2869,0.1806,-0.6428,2.0,-19.35,2.77,-43.1,68.09,-18.97,21.81,5.0,1016.7,35.056,50.388416,-4.143868,86.0,NaN,,3.6,3.0,85.3,10 / 17,"$GPGSV,2,2,08,15,03,271,20,28,09,142,25,30,69,120,33,21,01,337,*79::$GPGGA,195833,5023.305081,N,00408.632081,W,2,07,0.8,39.0,M,47.0,M,,*69::$GPVTG,85.3,T,85.3,M,1.9,N,3.6,K,D*2B::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195833,A,5023.305081,N,00408.632081,W,1.9,85.3,300819,4.8,W,D*2B::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.1,0.8,0.7*39",402015,2019-08-30 20:58:32:874
-2.994,1.629,12.6045,-4.7179,2.3511,8.2695,2.395,-0.6756,0.9758,-0.0764,-0.4119,0.0565,2.0,-9.38,-0.78,-46.08,76.83,-13.87,31.08,5.0,1016.72,60.952,50.388416,-4.143856,87.0,NaN,,3.89,3.0,84.8,10 / 17,"$GPGSV,2,2,08,15,03,271,20,28,09,142,25,30,69,120,31,21,01,337,*7B::$GPGGA,195834,5023.305021,N,00408.631361,W,2,07,0.8,40.0,M,47.0,M,,*64::$GPVTG,84.8,T,84.8,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,08,244,*5A::$GPRMC,195834,A,5023.305021,N,00408.631361,W,2.1,84.8,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,15,28,30,,,,,,1.1,0.8,0.7*39",403015,2019-08-30 20:58:33:874
